Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/80/Freeflow;0%;82.8160629272461;1.8386367559433;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/80/St+Go;0%;15.4738454818726;3.66858839988708;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/90/Freeflow;0%;92.8160934448242;1.9597579240799;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/90/St+Go;0%;17.9206314086914;3.3846652507782;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/100/Freeflow;0%;102.032997131348;2.07855892181396;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/100/St+Go;0%;17.9206314086914;3.38416028022766;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/110/Freeflow;0%;112.032035827637;2.25987863540649;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/110/St+Go;0%;17.918664932251;3.38391447067261;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/120/Freeflow;0%;122.028167724609;2.46579051017761;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/120/St+Go;0%;17.9120674133301;3.38485264778137;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/130/Freeflow;0%;132.625289916992;2.72856068611145;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/130/St+Go;0%;17.918643951416;3.38452816009521;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/>130/Freeflow;0%;142.767028808594;3.12165832519531;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/MW/>130/St+Go;0%;17.9152317047119;3.38497567176819;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/Semi-MW/90/Freeflow;0%;87.6552658081055;1.98370385169983;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/Semi-MW/90/St+Go;0%;17.920934677124;3.38344407081604;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/Semi-MW/110/Freeflow;0%;106.973190307617;2.24873399734497;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;RUR/Semi-MW/110/St+Go;0%;17.9216823577881;3.38399767875671;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Trunk/60/Freeflow;0%;62.0689163208008;1.81528747081757;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Trunk/60/St+Go;0%;13.2767972946167;4.0047779083252;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/70/Freeflow;0%;71.1455078125;1.99363839626312;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/70/St+Go;0%;14.3996076583862;3.87005162239075;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/80/Freeflow;0%;79.043342590332;1.87626028060913;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/80/St+Go;0%;15.4763622283936;3.6649854183197;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/90/Freeflow;0%;87.6552658081055;1.98246598243713;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/90/St+Go;0%;15.4671611785889;3.66657519340515;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/100/Freeflow;0%;96.4227142333984;2.05510950088501;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/100/St+Go;0%;17.9220428466797;3.38093996047974;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/110/Freeflow;0%;106.973190307617;2.24731922149658;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Trunk/110/St+Go;0%;17.9216785430908;3.38221573829651;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr/50/Freeflow;0%;48.9220581054688;1.88098049163818;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr/50/St+Go;0%;12.4886264801025;3.91760516166687;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr/60/Freeflow;0%;57.926643371582;1.80181336402893;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr/60/St+Go;0%;13.2702188491821;4.00727605819702;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/70/Freeflow;0%;66.9401092529297;1.83507406711578;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/70/St+Go;0%;14.3996820449829;3.87035894393921;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/80/Freeflow;0%;76.1430740356445;1.93817782402039;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/80/St+Go;0%;15.4738435745239;3.66841602325439;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/90/Freeflow;0%;85.0793380737305;2.0238242149353;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/90/St+Go;0%;15.4758720397949;3.66814613342285;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/100/Freeflow;0%;94.0196380615234;2.14037537574768;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr/100/St+Go;0%;17.9286575317383;3.38393902778625;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr-sin./50/Freeflow;0%;43.2077445983887;2.09876036643982;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr-sin./50/St+Go;0%;12.488655090332;3.91748976707458;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr-sin./60/Freeflow;0%;51.4295883178711;2.00487780570984;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Distr-sin./60/St+Go;0%;14.4065561294556;3.51332402229309;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./70/Freeflow;0%;60.3635177612305;2.00522089004517;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./70/St+Go;0%;14.4124116897583;3.51347875595093;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./80/Freeflow;0%;68.6393737792969;2.12988448143005;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./80/St+Go;0%;14.9258346557617;3.55219101905823;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./90/Freeflow;0%;76.7405242919922;2.16526889801025;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./90/St+Go;0%;14.9257497787476;3.55189299583435;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./100/Freeflow;0%;85.0032730102539;2.25457882881165;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Distr-sin./100/St+Go;0%;14.9213962554932;3.55323958396912;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local/50/Freeflow;0%;46.5301742553711;2.14376068115234;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local/50/St+Go;0%;12.4856758117676;3.91726136207581;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local/60/Freeflow;0%;55.0853004455566;1.91174590587616;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local/60/St+Go;0%;13.2702026367188;4.00665140151978;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local/70/Freeflow;0%;63.6854019165039;1.91261696815491;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local/70/St+Go;0%;14.3996238708496;3.87029099464417;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local/80/Freeflow;0%;72.1851501464844;1.95075392723083;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local/80/St+Go;0%;15.480167388916;3.66555523872375;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local-sin./50/Freeflow;0%;41.9061660766602;2.21231532096863;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local-sin./50/St+Go;0%;12.4869432449341;3.91828417778015;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local-sin./60/Freeflow;0%;48.7494354248047;2.29149103164673;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Local-sin./60/St+Go;0%;14.4224901199341;3.51080274581909;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local-sin./70/Freeflow;0%;57.3606033325195;2.15685820579529;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local-sin./70/St+Go;0%;14.4225072860718;3.51241278648376;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local-sin./80/Freeflow;0%;65.2259902954102;2.19493818283081;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;RUR/Local-sin./80/St+Go;0%;14.9250545501709;3.55173492431641;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/30/Freeflow;0%;33.6933784484863;2.2827422618866;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/30/St+Go;0%;9.62191677093506;4.42250776290894;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/40/Freeflow;0%;38.4413719177246;2.29925107955933;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/40/St+Go;0%;11.8272113800049;3.91236591339111;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/50/Freeflow;0%;43.8675880432129;2.10698509216309;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;RUR/Access/50/St+Go;0%;12.488655090332;3.91651511192322;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./80/Freeflow;0%;79.0336456298828;1.84441041946411;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./80/St+Go;0%;15.4738454818726;3.66863179206848;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./90/Freeflow;0%;88.4336318969727;1.92086791992188;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./90/St+Go;0%;17.9206256866455;3.38465642929077;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./100/Freeflow;0%;96.9336395263672;2.03956723213196;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./100/St+Go;0%;17.9206314086914;3.38446569442749;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./110/Freeflow;0%;106.440368652344;2.23467445373535;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./110/St+Go;0%;17.9172439575195;3.38479590415955;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./120/Freeflow;0%;115.939933776855;2.40857529640198;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./120/St+Go;0%;17.9176597595215;3.38438749313354;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./130/Freeflow;0%;126.037841796875;2.63680648803711;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./130/St+Go;0%;17.9153118133545;3.38423132896423;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/60/Freeflow;0%;62.7336273193359;1.73286080360413;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/60/St+Go;0%;13.2702188491821;4.00556755065918;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/70/Freeflow;0%;69.4336242675781;1.78715896606445;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/70/St+Go;0%;14.3996248245239;3.86717891693115;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/80/Freeflow;0%;79.0336456298828;1.84303081035614;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/80/St+Go;0%;15.4738445281982;3.66647696495056;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/90/Freeflow;0%;88.4336395263672;1.91937828063965;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/90/St+Go;0%;17.9206256866455;3.38237905502319;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/100/Freeflow;0%;96.9336471557617;2.03792476654053;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/100/St+Go;0%;17.9206314086914;3.38218832015991;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/110/Freeflow;0%;106.440376281738;2.23285579681396;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/110/St+Go;0%;17.9172439575195;3.38251852989197;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.8327789306641;1.95447015762329;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-Nat./70/St+Go;0%;14.3996248245239;3.87048172950745;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.3850402832031;1.96390783786774;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./80/St+Go;0%;15.4738435745239;3.66745185852051;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.3270492553711;1.96949338912964;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./90/St+Go;0%;15.4749660491943;3.66556596755981;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./100/Freeflow;0%;95.1809310913086;2.06173133850098;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./100/St+Go;0%;17.9252300262451;3.38063526153564;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.067527770996;2.1446852684021;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-Nat./110/St+Go;0%;17.9241924285889;3.38116717338562;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/50/Freeflow;0%;49.3581314086914;2.05012655258179;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/50/St+Go;0%;12.4886159896851;3.91724920272827;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/60/Freeflow;0%;57.2086524963379;2.04806661605835;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/60/St+Go;0%;12.4886264801025;3.91709017753601;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/70/Freeflow;0%;65.8327789306641;1.95447015762329;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/70/St+Go;0%;14.3996248245239;3.87048172950745;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/80/Freeflow;0%;74.3850402832031;1.96390783786774;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/80/St+Go;0%;15.4738435745239;3.66745185852051;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/90/Freeflow;0%;86.3270492553711;1.96949338912964;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/90/St+Go;0%;15.4749660491943;3.66556596755981;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/30/Freeflow;0%;31.0437240600586;2.34239983558655;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/30/St+Go;0%;9.62191677093506;4.4232325553894;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/40/Freeflow;0%;39.0490684509277;2.09548211097717;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/40/St+Go;0%;11.8272113800049;3.91345238685608;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/50/Freeflow;0%;42.950366973877;2.27563190460205;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/50/St+Go;0%;12.4886789321899;3.91774129867554;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/60/Freeflow;0%;52.0005798339844;2.08753633499146;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/60/St+Go;0%;12.4883213043213;3.91749429702759;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/70/Freeflow;0%;66.2739486694336;1.95219349861145;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Distr/70/St+Go;0%;14.4000864028931;3.87004590034485;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Distr/80/Freeflow;0%;70.1146011352539;1.86374533176422;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Rural;URB/Distr/80/St+Go;0%;15.4745407104492;3.66682124137878;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/Freeflow;0%;30.1593742370605;2.43695950508118;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/St+Go;0%;9.62191677093506;4.42374086380005;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/Freeflow;0%;38.1120910644531;2.14409518241882;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/St+Go;0%;11.8271789550781;3.91319537162781;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/50/Freeflow;0%;41.6627578735352;2.17694854736328;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/50/St+Go;0%;12.4886264801025;3.91821670532227;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/60/Freeflow;0%;51.1669998168945;2.10157132148743;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Local/60/St+Go;0%;12.4885101318359;3.91747879981995;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/30/Freeflow;0%;28.9127178192139;2.4359118938446;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/30/St+Go;0%;9.62191677093506;4.42246723175049;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/40/Freeflow;0%;35.6250495910645;2.21391010284424;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/40/St+Go;0%;11.8271713256836;3.91313314437866;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/50/Freeflow;0%;40.6819267272949;2.26716089248657;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;FC_MJ;Urban;URB/Access/50/St+Go;0%;12.4886684417725;3.92028188705444;ØGermany;;
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/80/Freeflow;0%;82.8160629272461;155.116760253906;ØGermany;27.9773731231689;155.116760253906
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/80/St+Go;0%;15.4738454818726;310.348480224609;ØGermany;55.7567901611328;310.348480224609
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/90/Freeflow;0%;92.8160934448242;165.283477783203;ØGermany;29.8278675079346;165.283477783203
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/90/St+Go;0%;17.9206314086914;286.474182128906;ØGermany;51.4469261169434;286.474182128906
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/100/Freeflow;0%;102.032997131348;175.251815795898;ØGermany;31.6392478942871;175.251815795898
hot_avr_WTT_all_road_type[4.2.2];pass. car;2020;REF D HB42;CO2e;MW;RUR/MW/100/St+Go;0%;17.9206314086914;286.431732177734;ØGermany;51.4393348693848;286.431732177734
