Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
hot_avr_WTT[4.2.2];motorcycle;2020;REF D HB42;CO2e;Urban;URB/Local/30/Freeflow;0%;30.1593742370605;50.0;;;
hot_avr_WTT[4.2.2];motorcycle;2020;REF D HB42;CO2e;Urban;URB/Local/30/St+Go;0%;9.62191677093506;95.10135461891615;;;
hot_avr_WTT[4.2.2];motorcycle;2020;REF D HB42;CO2e;Urban;URB/Local/40/Freeflow;0%;38.1120910644531;50.0;;;
hot_avr_WTT[4.2.2];motorcycle;2020;REF D HB42;CO2e;Urban;URB/Local/40/St+Go;0%;11.8271789550781;95.44639814390735;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./120/Freeflow;0%;81.8986740112305;8.94231224060059;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./120/St+Go;0%;17.5536289215088;21.5768566131592;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./130/Freeflow;0%;81.8986740112305;8.94231224060059;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;MW;URB/MW-Nat./130/St+Go;0%;17.5536289215088;21.5768566131592;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/100/Freeflow;0%;81.9277114868164;7.93734407424927;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/MW-City/100/St+Go;0%;17.6086177825928;17.3310317993164;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/50/Freeflow;0%;46.3457374572754;7.9373664855957;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/50/St+Go;0%;12.31422996521;17.9735488891602;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/60/Freeflow;0%;53.9348526000977;6.8199782371521;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/60/St+Go;0%;12.3210983276367;17.9740505218506;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/70/Freeflow;0%;59.7515106201172;7.64974164962769;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Trunk-City/70/St+Go;0%;14.0610857009888;19.2516250610352;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/80/Freeflow;0%;71.5914077758789;7.33734846115112;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/80/St+Go;0%;14.9683599472046;19.6545944213867;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/90/Freeflow;0%;80.9859161376953;7.95332860946655;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Rural;URB/Trunk-City/90/St+Go;0%;14.9591999053955;19.6677932739258;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/Freeflow;0%;26.7924957275391;7.38193416595459;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Local/30/St+Go;0%;9.48138332366943;17.4104270935059;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/Freeflow;0%;33.2166900634766;8.08981418609619;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;FC_MJ;Urban;URB/Local/40/St+Go;0%;11.6876916885376;16.461784362793;;;
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./120/Freeflow;0%;81.8986740112305;754.611450195313;;136.203353881836;754.611450195313
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./120/St+Go;0%;17.5536289215088;1805.18286132813;;328.354400634766;1805.18286132813
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./130/Freeflow;0%;81.8986740112305;754.611450195313;;136.203353881836;754.611450195313
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;MW;URB/MW-Nat./130/St+Go;0%;17.5536289215088;1805.18286132813;;328.354400634766;1805.18286132813
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/MW-City/100/Freeflow;0%;81.9277114868164;668.808288574219;;121.430526733398;668.808288574219
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/MW-City/100/St+Go;0%;17.6086177825928;1450.16577148438;;264.295654296875;1450.16577148438
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/50/Freeflow;0%;46.3457374572754;671.633911132813;;121.225067138672;671.633911132813
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/50/St+Go;0%;12.31422996521;1503.47534179688;;273.973785400391;1503.47534179688
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/60/Freeflow;0%;53.9348526000977;578.914001464844;;104.237174987793;578.914001464844
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/60/St+Go;0%;12.3210983276367;1503.51647949219;;273.981353759766;1503.51647949219
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/70/Freeflow;0%;59.7515106201172;647.798461914063;;116.927307128906;647.798461914063
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Trunk-City/70/St+Go;0%;14.0610857009888;1609.560546875;;293.488159179688;1609.560546875
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/80/Freeflow;0%;71.5914077758789;623.416870117188;;111.992004394531;623.416870117188
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/80/St+Go;0%;14.9683599472046;1643.99096679688;;299.390655517578;1643.99096679688
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/90/Freeflow;0%;80.9859161376953;671.154052734375;;121.423782348633;671.154052734375
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Rural;URB/Trunk-City/90/St+Go;0%;14.9591999053955;1645.083984375;;299.591217041016;1645.083984375
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Local/30/Freeflow;0%;26.7924957275391;624.400024414063;;112.636993408203;624.400024414063
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Local/30/St+Go;0%;9.48138332366943;1456.78576660156;;265.380523681641;1456.78576660156
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Local/40/Freeflow;0%;33.2166900634766;683.141296386719;;123.452095031738;683.141296386719
hot_avr_WTT[4.2.2];HGV;2020;REF D HB42;CO2e;Urban;URB/Local/40/St+Go;0%;11.6876916885376;1378.01525878906;;250.931777954102;1378.01525878906
